Estacion,lugar,n_sitio,Id,longitud,ancho ,alto,peso_hum,peso_sin_val,peso_seco,peso_seco_vis,peso_sec_val,longitu_menor_4mm,
primavera,CAM,parche 2 ,6,11.65,5.46,4.38,0.248,0.093,0.1813,0.0189,0.1624,144,
primavera,CAM,parche 2 ,7,13.9,6.87,6.26,0.406,0.092,0.2151,0.0224,0.1927,144,
primavera,CAM,parche 2 ,8,13.62,6.58,5.63,0.353,0.089,0.1418,0.0147,0.1271,144,
primavera,CAM,parche 2 ,9,11.88,5.08,4.92,0.239,0.073,0.1203,0.0125,0.1078,144,
primavera,CAM,parche 2 ,10,12.13,6.1,4.51,0.271,0.061,0.1365,0.0142,0.1223,144,
primavera,CAM,parche 2 ,11,12.57,5.28,3.94,0.177,0.046,0.1037,0.0108,0.0929,144,
primavera,CAM,parche 2 ,12,10.89,4.97,4.7,0.201,0.052,0.0945,0.0098,0.0847,144,
primavera,CAM,parche 2 ,13,9.54,5,3.5,0.13,0.071,0.0694,0.0072,0.0622,144,
primavera,CAM,parche 2 ,14,11.17,4.63,4.32,0.208,0.063,0.1155,0.012,0.1035,144,
primavera,CAM,parche 2 ,15,11.2,5.45,4,0.171,0.07,0.0916,0.0095,0.0821,144,
primavera,CAM,parche 2 ,16,9.16,3.63,3.5,0.109,0.07,0.0588,0.0061,0.0527,144,
primavera,CAM,parche 2 ,17,9.72,4.19,3.68,0.143,0.069,0.0725,0.0075,0.065,144,
primavera,CAM,parche 2 ,18,10.46,4.53,4.19,0.154,0.06,0.0795,0.0083,0.0712,144,
primavera,CAM,parche 2 ,19,10.94,5.19,4.31,0.199,0.067,0.1091,0.0113,0.0978,144,
primavera,CAM,parche 2 ,20,11.36,5.49,4.07,0.213,0.08,0.0913,0.0095,0.0818,144,
primavera,CAM,parche 2 ,21,10.75,5.71,4.02,0.188,0.091,0.0827,0.0086,0.0741,144,
primavera,CAM,parche 2 ,22,11.21,5.22,4.57,0.209,0.095,0.1107,0.0115,0.0992,144,
primavera,CAM,parche 2 ,23,10.03,4.95,3.4,0.113,0.082,0.0656,0.0068,0.0588,144,
primavera,CAM,parche 2 ,24,11.27,5.24,4.29,0.125,0.09,0.1074,0.0112,0.0962,144,
primavera,CAM,parche 2 ,25,12.52,5.45,4.28,0.221,0.077,0.1192,0.0124,0.1068,144,
primavera,CAM,parche 2 ,26,11.22,5,4.01,0.2,0.07,0.1092,0.0114,0.0978,144,
primavera,CAM,parche 2 ,27,11.94,6.49,4.98,0.256,0.068,0.157,0.0163,0.1407,144,
primavera,CAM,parche 2 ,28,12.2,6.15,4.46,0.225,0.079,0.1133,0.0118,0.1015,144,
primavera,CAM,parche 2 ,29,10.5,4.33,3.98,0.161,0.058,0.0497,0.0052,0.0445,144,
primavera,CAM,parche 2 ,30,9.3,5.01,3.17,0.132,0.067,0.0877,0.0091,0.0786,144,
primavera,CAM,parche 2 ,31,13.16,5.85,5.17,0.263,0.049,0.1038,0.0108,0.093,144,
primavera,CAM,parche 2 ,32,10.47,4.89,4.15,0.142,0.032,0.083,0.0086,0.0744,144,
primavera,CAM,parche 2 ,33,10.72,4.94,4.38,0.164,0.045,0.0865,0.009,0.0775,144,
primavera,CAM,parche 2 ,34,12.22,5.33,3.91,0.156,0.029,0.086,0.0089,0.0771,144,
primavera,CAM,parche 2 ,35,10.42,4.69,4.18,0.167,0.05,0.08,0.0083,0.0717,144,
primavera,CAM,parche 2 ,36,10.85,5.35,4.01,0.166,0.047,0.0795,0.0083,0.0712,144,
primavera,CAM,parche 2 ,37,10.77,5.36,3.88,0.145,0.06,0.0895,0.0093,0.0802,144,
primavera,CAM,parche 2 ,38,12.18,5.72,4.26,0.213,0.053,0.0718,0.0075,0.0643,144,
primavera,CAM,parche 2 ,39,8.36,3.48,2.99,0.094,0.037,0.039,0.0041,0.0349,144,
primavera,CAM,parche 2 ,40,10.37,5.14,3.78,0.145,0.068,0.0327,0.0034,0.0293,144,
primavera,CAM,parche 2 ,41,10.16,5.05,4.32,0.149,0.02,0.0788,0.0082,0.0706,144,
primavera,CAM,parche 2 ,42,10.86,5.01,4.62,0.178,0.042,0.0823,0.0086,0.0737,144,
primavera,CAM,parche 2 ,43,10.17,5.69,4.58,0.166,0.033,0.095,0.0099,0.0851,144,
primavera,CAM,parche 2 ,44,10.24,4.66,4.31,0.165,0.046,0.1057,0.011,0.0947,144,
primavera,CAM,parche 2 ,45,14.18,6.37,5.93,0.357,0.075,0.0908,0.0094,0.0814,144,
primavera,CAM,parche 2 ,46,10.56,6.83,3.5,0.201,0.03,0.1786,0.0186,0.16,144,
primavera,CAM,parche 2 ,47,10.17,4.47,3.96,0.15,0.031,0.0884,0.0092,0.0792,144,
primavera,CAM,parche 2 ,48,10.89,4.65,4.09,0.168,0.043,0.0716,0.0074,0.0642,144,
primavera,CAM,parche 2 ,49,10.77,4.89,4.72,0.228,0.018,0.0901,0.0094,0.0807,144,
primavera,CAM,parche 2 ,50,11.57,5.81,4.66,0.158,0.015,0.133,0.0138,0.1192,144,
primavera,CAM,parche 2 ,51,13.31,5.6,4.93,0.265,0.07,0.0982,0.0102,0.088,144,
primavera,CAM,parche 2 ,52,10.23,5.36,4.11,0.149,0.055,0.1374,0.0143,0.1231,144,
primavera,CAM,parche 2 ,53,10,5.25,3.22,0.139,0.081,0.0835,0.0087,0.0748,144,
primavera,CAM,parche 2 ,54,9.98,4.69,4.27,0.151,0.099,0.0698,0.0073,0.0625,144,
primavera,CAM,parche 2 ,55,11.43,5.93,4.49,0.214,0.07,0.0902,0.0094,0.0808,144,
primavera,CAM,parche 2 ,56,10.54,5.3,3.67,0.194,0.073,0.1234,0.0128,0.1106,144,
primavera,CAM,parche 2 ,57,11.02,4.79,4.45,0.172,0.067,0.0896,0.0093,0.0803,144,
primavera,CAM,parche 2 ,58,10.92,4.9,4.28,0.181,0.051,0.0939,0.0098,0.0841,144,
primavera,CAM,parche 2 ,59,12.79,6.43,4.36,0.226,0.066,0.0871,0.0091,0.078,144,
primavera,CAM,parche 2 ,60,13.73,6.29,5.81,0.359,0.031,0.116,0.0121,0.1039,144,
primavera,CAM,parche 2 ,61,11.45,6.28,4.63,0.185,0.027,0.1853,0.0193,0.166,144,
primavera,CAM,parche 2 ,62,10.79,5.67,4.15,0.175,0.031,0.0935,0.0097,0.0838,144,
primavera,CAM,parche 2 ,63,9.2,4.17,3.33,0.168,0.031,0.0857,0.0089,0.0768,144,
primavera,CAM,parche 2 ,64,11.48,5.29,4.44,0.181,0.054,0.0641,0.0067,0.0574,144,
primavera,CAM,parche 7 ,1,13.65,6.35,5.9,0.392,0.107,0.1782,0.0185,0.1597,103,
primavera,CAM,parche 7 ,2,11.52,5.91,4.73,0.223,0.053,0.1116,0.0116,0.1,103,
primavera,CAM,parche 7 ,3,15.02,6.66,6.17,0.428,0.08,0.215,0.0224,0.1926,103,
primavera,CAM,parche 7 ,4,12.73,6.5,5.71,0.317,0.074,0.1694,0.0176,0.1518,103,
primavera,CAM,parche 7 ,5,13.45,7.91,5.85,0.376,0.093,0.1997,0.0208,0.1789,103,
primavera,CAM,parche 7 ,6,13.3,6.83,4.92,0.287,0.087,0.1487,0.0155,0.1332,103,
primavera,CAM,parche 7 ,7,11.99,6.1,5.36,0.323,0.105,0.1698,0.0177,0.1521,103,
primavera,CAM,parche 7 ,8,12.24,4.17,4.35,0.157,0.083,0.0749,0.0078,0.0671,103,
primavera,CAM,parche 7 ,9,13.57,6.98,6.94,0.504,0.098,0.2732,0.0284,0.2448,103,
primavera,CAM,parche 7 ,10,11.63,5.52,4.85,0.221,0.083,0.1153,0.012,0.1033,103,
primavera,CAM,parche 7 ,11,13.98,6.85,5.96,0.364,0.099,0.1774,0.0184,0.159,103,
primavera,CAM,parche 7 ,12,9.14,5.6,5.19,0.237,0.103,0.1296,0.0135,0.1161,103,
primavera,CAM,parche 7 ,13,10.68,5.24,4.63,0.233,0.071,0.1294,0.0135,0.1159,103,
primavera,CAM,parche 7 ,14,14.59,6.24,6.24,0.406,0.078,0.2136,0.0222,0.1914,103,
primavera,CAM,parche 7 ,15,12.29,6.16,5.19,0.286,0.071,0.1477,0.0154,0.1323,103,
primavera,CAM,parche 7 ,16,12.06,6.89,5.52,0.325,0.083,0.1848,0.0192,0.1656,103,
primavera,CAM,parche 7 ,17,11.19,5.71,4.76,0.187,0.08,0.0983,0.0102,0.0881,103,
primavera,CAM,parche 7 ,18,11.65,6.39,5.16,0.241,0.099,0.1344,0.014,0.1204,103,
primavera,CAM,parche 7 ,19,13.54,6.88,5.22,0.226,0.085,0.1899,0.0197,0.1702,103,
primavera,CAM,parche 7 ,20,12.56,6.11,5.07,0.281,0.091,0.2284,0.0238,0.2046,103,
primavera,CAM,parche 7 ,21,11.17,5.25,5.22,0.224,0.097,0.1212,0.0126,0.1086,103,
primavera,CAM,parche 7 ,22,13.67,6.82,6.7,0.374,0.07,0.1963,0.0204,0.1759,103,
primavera,CAM,parche 7 ,23,11.94,5.37,4.91,0.272,0.083,0.1077,0.0112,0.0965,103,
primavera,CAM,parche 7 ,24,13.35,6.21,5.48,0.285,0.088,0.1478,0.0154,0.1324,103,
primavera,CAM,parche 7 ,25,11.24,6.53,5.23,0.287,0.09,0.1662,0.0173,0.1489,103,
primavera,CAM,parche 7 ,26,14.41,7.03,6.41,0.446,0.091,0.1444,0.015,0.1294,103,
primavera,CAM,parche 7 ,27,11.89,6.03,7.76,0.277,0.079,0.1615,0.0168,0.1447,103,
primavera,CAM,parche 7 ,28,12.06,5.68,4.75,0.223,0.081,0.1091,0.0113,0.0978,103,
primavera,CAM,parche 7 ,29,12.59,6.19,4.76,0.271,0.079,0.1416,0.0147,0.1269,103,
primavera,CAM,parche 7 ,30,11.23,5.38,5.08,0.258,0.091,0.1449,0.0151,0.1298,103,
primavera,CAM,parche 7 ,31,11.4,5.25,4.65,0.228,0.099,0.1169,0.0122,0.1047,103,
primavera,CAM,parche 7 ,32,11.84,5.82,4.82,0.246,0.097,0.1236,0.0129,0.1107,103,
primavera,CAM,parche 7 ,33,10.22,4.96,4.37,0.151,0.099,0.0745,0.0077,0.0668,103,
primavera,CAM,parche 7 ,34,11.44,4.9,3.76,0.156,0.112,0.0874,0.0091,0.0783,103,
primavera,CAM,parche 7 ,35,10.5,5.95,4.39,0.188,0.078,0.0886,0.0092,0.0794,103,
primavera,CAM,parche 7 ,36,8.95,5.74,4.89,0.206,0.088,0.1078,0.0112,0.0966,103,
primavera,CAM,parche 7 ,37,9.64,5.12,4.44,0.153,0.087,0.0843,0.0088,0.0755,103,
primavera,CAM,parche 7 ,38,11.03,5.32,5.23,0.225,0.042,0.1221,0.0127,0.1094,103,
primavera,CAM,parche 7 ,39,11.73,5.86,5.08,0.272,0.067,0.1318,0.0137,0.1181,103,
primavera,CAM,parche 7 ,40,14.45,6.32,5.3,0.261,0.048,0.159,0.0165,0.1425,103,
primavera,CAM,parche 7 ,41,10.54,4.7,4.49,0.175,0.053,0.0946,0.0098,0.0848,103,
primavera,CAM,parche 7 ,42,12.03,5.88,4.41,0.225,0.078,0.0972,0.0101,0.0871,103,
primavera,CAM,parche 7 ,43,9.13,5.29,4.61,0.189,0.069,0.0983,0.0102,0.0881,103,
primavera,CAM,parche 7 ,44,8.13,4.6,4.16,0.173,0.05,0.0624,0.0065,0.0559,103,
primavera,CAM,parche 7 ,45,10.08,5.51,4.37,0.165,0.042,0.0759,0.0079,0.068,103,
primavera,CAM,parche 7 ,46,10.46,5.19,4.22,0.149,0.068,0.0758,0.0079,0.0679,103,
primavera,CAM,parche 7 ,47,9.51,4.77,3.86,0.123,0.05,0.0638,0.0066,0.0572,103,
primavera,CAM,parche 7 ,48,9.94,4.43,3.97,0.111,0.028,0.0678,0.0071,0.0607,103,
primavera,CAM,parche 7 ,49,9.18,4.66,4.05,0.104,0.007,0.0619,0.0064,0.0555,103,
primavera,CAM,parche 7 ,50,8.52,4.68,3.65,0.091,0.031,0.0648,0.0067,0.0581,103,
primavera,CAM,parche 7 ,51,9.28,4.71,4.12,0.119,0.033,0.0648,0.0067,0.0581,103,
primavera,CAM,parche 7 ,52,10.62,5.2,4.35,0.178,0.049,0.0892,0.0093,0.0799,103,
primavera,CAM,parche 7 ,53,10.8,4.91,4.4,0.178,0.054,0.1058,0.011,0.0948,103,
primavera,CAM,parche 7 ,54,10.72,5.65,4.44,0.202,0.03,0.1134,0.0118,0.1016,103,
primavera,CAM,parche 7 ,55,10.87,5.32,4.77,0.189,0.048,0.1298,0.0135,0.1163,103,
primavera,CAM,parche 7 ,56,10.6,5.66,4.26,0.182,0.071,0.1118,0.0116,0.1002,103,
primavera,CAM,parche 7 ,57,9.3,5.23,3.58,0.114,0.023,0.0718,0.0075,0.0643,103,
primavera,CAM,parche 7 ,58,10.07,5.06,4.06,0.136,0.032,0.0761,0.0079,0.0682,103,
primavera,CAM,parche 7 ,59,10.86,5.21,4.5,0.162,0.049,0.0926,0.0096,0.083,103,
primavera,CAM,parche 7 ,60,10.24,5.44,4.13,0.132,0.025,0.0715,0.0074,0.0641,103,
primavera,CAM,parche 7 ,61,10.26,5.67,4.52,0.165,0.048,0.096,0.01,0.086,103,
primavera,CAM,parche 7 ,62,10.43,5.44,4.09,0.136,0.048,0.0781,0.0081,0.07,103,
primavera,CAM,parche 7 ,63,10.94,5.9,4.93,0.189,0.093,0.1165,0.0121,0.1044,103,
primavera,CAM,parche 7 ,64,8.78,4.38,6.47,0.073,0.087,0.0534,0.0056,0.0478,103,
primavera,CAM,parche 7 ,65,9.21,5.05,4.31,0.129,0.079,0.0915,0.0095,0.082,103,
primavera,CAM,parche 7 ,66,9.37,4.68,3.99,0.115,0.077,0.0612,0.0064,0.0548,103,
primavera,CAM,parche 7 ,67,9.7,4.56,2.87,0.061,0.019,0.0446,0.0046,0.04,103,
primavera,CAM,parche 7 ,68,9.08,3.97,3.88,0.114,0.067,0.0705,0.0073,0.0632,103,
primavera,CAM,parche 7 ,69,8.7,4.17,4.53,0.125,0.045,0.088,0.0092,0.0788,103,
primavera,CAM,parche 7 ,70,9.12,5.01,3.98,0.08,0.023,0.0558,0.0058,0.05,103,
primavera,CAM,parche 7 ,71,9.73,5.74,4.5,0.175,0.027,0.0869,0.009,0.0779,103,
primavera,CAM,parche 7 ,72,10.81,5.17,4.24,0.107,0.035,0.0961,0.01,0.0861,103,
primavera,CAM,parche 7 ,73,8.76,5.26,3.67,0.122,0.043,0.0613,0.0064,0.0549,103,
primavera,CAM,parche 7 ,74,7.14,4.33,5.04,0.07,0.028,0.07,0.0073,0.0627,103,
primavera,CAM,parche 7 ,75,8.82,4.35,3.81,0.107,0.03,0.0591,0.0061,0.053,103,
primavera,CAM,parche 7 ,76,8.28,4.77,3.75,0.088,0.043,0.0532,0.0055,0.0477,103,
primavera,CAM,parche 7 ,77,10.07,4.84,4.14,0.161,0.038,0.0914,0.0095,0.0819,103,
primavera,CAM,parche 7 ,78,8.85,4.17,4.28,0.117,0.033,0.0733,0.0076,0.0657,103,
primavera,CAM,parche 7 ,79,9.09,3.71,3.94,0.102,0.048,0.0583,0.0061,0.0522,103,
primavera,CAM,parche 7 ,80,8.13,4.58,3.48,0.088,0.04,0.0508,0.0053,0.0455,103,
primavera,CAM,parche 7 ,81,9.45,4.3,3.88,0.173,0.041,0.0588,0.0061,0.0527,103,
primavera,CAM,parche 7 ,82,9.56,4.29,5.02,0.156,0.033,0.0884,0.0092,0.0792,103,
primavera,CAM,parche 7 ,83,8.36,4.37,3.48,0.068,0.039,0.0384,0.004,0.0344,103,
primavera,CAM,parche 7 ,84,9.08,4.88,3.47,0.097,0.034,0.0597,0.0062,0.0535,103,
primavera,CAM,parche 7 ,85,8.62,5.04,3.67,0.112,0.043,0.0709,0.0074,0.0635,103,
primavera,CAM,parche 7 ,86,9.11,4.24,4.23,0.104,0.047,0.065,0.0068,0.0582,103,
primavera,CAM,parche 7 ,87,8.18,3.94,3.3,0.07,0.035,0.0448,0.0047,0.0401,103,
primavera,CAM,parche 7 ,88,9.05,4.01,3.81,0.12,0.049,0.039,0.0041,0.0349,103,
primavera,CAM,parche 7 ,89,8.66,3.57,3.71,0.095,0.05,0.0413,0.0043,0.037,103,
primavera,CAM,parche 7 ,90,7.81,5.15,3.44,0.07,0.047,0.06,0.0062,0.0538,103,
primavera,CAM,parche 7 ,91,9.77,4.73,3.66,0.131,0.051,0.0824,0.0086,0.0738,103,
primavera,CAM,parche 7 ,92,8.57,4.95,3.73,0.087,0.038,0.0519,0.0054,0.0465,103,
primavera,CAM,parche 7 ,93,9.72,4.54,4.3,0.125,0.031,0.0789,0.0082,0.0707,103,
primavera,CAM,parche 7 ,94,7.17,4.15,3.21,0.057,0.02,0.037,0.0038,0.0332,103,
primavera,CAM,parche 7 ,95,7.17,4.5,3.94,0.076,0.023,0.0382,0.004,0.0342,103,
primavera,CAM,parche 7 ,96,7.74,3.93,3.27,0.081,0.035,0.0462,0.0048,0.0414,103,
primavera,CAM,parche 7 ,97,7.53,3.78,2.88,0.051,0.024,0.0321,0.0033,0.0288,103,
primavera,CAM,parche 7 ,98,7.05,4.1,2.3,0.077,0.02,0.0437,0.0045,0.0392,103,
primavera,CAM,parche 7 ,99,7.49,4.43,3.15,0.073,0.025,0.0481,0.005,0.0431,103,
primavera,CAM,parche 7 ,100,8.37,4.43,3.13,0.078,0.023,0.0503,0.0052,0.0451,103,
primavera,CAM,parche 5 ,1,8.8,5.03,3.87,0.124,0.012,0.0914,0.0095,0.0819,143,
primavera,CAM,parche 5 ,2,10.67,5.64,4.12,0.168,0.045,0.0766,0.008,0.0686,143,
primavera,CAM,parche 5 ,3,9.3,4.61,3.43,0.098,0.03,0.0514,0.0053,0.0461,143,
primavera,CAM,parche 5 ,4,11.92,5.86,4.32,0.169,0.018,0.1043,0.0108,0.0935,143,
primavera,CAM,parche 5 ,5,12.94,6.12,4.6,0.275,0.023,0.1392,0.0145,0.1247,143,
primavera,CAM,parche 5 ,6,10.48,5.22,3.29,0.109,0.044,0.0526,0.0055,0.0471,143,
primavera,CAM,parche 5 ,7,11.34,5.32,4.27,0.211,0.013,0.1956,0.0203,0.1753,143,
primavera,CAM,parche 5 ,8,10.05,4.72,4.03,0.151,0.04,0.0759,0.0079,0.068,143,
primavera,CAM,parche 5 ,9,10.7,5.64,3.93,0.168,0.037,0.0917,0.0095,0.0822,143,
primavera,CAM,parche 5 ,10,9.92,4.6,6.77,0.128,0.022,0.0707,0.0074,0.0633,143,
primavera,CAM,parche 5 ,11,10.72,4.79,4.16,0.177,0.035,0.0996,0.0104,0.0892,143,
primavera,CAM,parche 5 ,12,10.6,4.04,3.15,0.071,0.016,0.041,0.0043,0.0367,143,
primavera,CAM,parche 5 ,13,15.74,6.3,4.29,0.282,0.043,0.1471,0.0153,0.1318,143,
primavera,CAM,parche 5 ,14,10.38,4.87,4.22,0.158,0.026,0.085,0.0088,0.0762,143,
primavera,CAM,parche 5 ,15,10.79,5.59,4.44,0.17,0.017,0.0941,0.0098,0.0843,143,
primavera,CAM,parche 5 ,16,10.48,5.13,4.3,0.172,0.03,0.0917,0.0095,0.0822,143,
primavera,CAM,parche 5 ,17,9.18,5.18,3.35,0.093,0.022,0.0577,0.006,0.0517,143,
primavera,CAM,parche 5 ,18,8.58,5.01,3.65,0.131,0.017,0.0712,0.0074,0.0638,143,
primavera,CAM,parche 5 ,19,15.34,6.14,5.38,0.35,0.025,0.1613,0.0168,0.1445,143,
primavera,CAM,parche 5 ,20,13.56,6.32,4.82,0.298,0.044,0.1558,0.0162,0.1396,143,
primavera,CAM,parche 5 ,21,9.18,3.67,3.48,0.097,0.017,0.1246,0.013,0.1116,143,
primavera,CAM,parche 5 ,22,7.58,5.62,3.21,0.079,0.018,0.0461,0.0048,0.0413,143,
primavera,CAM,parche 5 ,23,7.81,3.68,3.13,0.088,0.021,0.0421,0.0044,0.0377,143,
primavera,CAM,parche 5 ,24,9.01,4.7,3.02,0.1,0.021,0.0463,0.0048,0.0415,143,
primavera,CAM,parche 5 ,25,12.26,5.42,4.61,0.205,0.013,0.0628,0.0065,0.0563,143,
primavera,CAM,parche 5 ,26,9.59,4.96,3.75,0.124,0.019,0.0331,0.0034,0.0297,143,
primavera,CAM,parche 5 ,27,10.82,5.16,3.89,0.16,0.014,0.0915,0.0095,0.082,143,
primavera,CAM,parche 5 ,28,10.58,5.38,3.46,0.146,0.031,0.071,0.0074,0.0636,143,
primavera,CAM,parche 5 ,29,9.19,4.77,3.16,0.099,0.033,0.0515,0.0054,0.0461,143,
primavera,CAM,parche 5 ,30,11.44,5.22,5.01,0.22,0.05,0.1164,0.0121,0.1043,143,
primavera,CAM,parche 5 ,31,12.46,6.25,4.71,0.232,0.012,0.0471,0.0049,0.0422,143,
primavera,CAM,parche 5 ,32,9.1,4.65,3.62,0.12,0.019,0.0507,0.0053,0.0454,143,
primavera,CAM,parche 5 ,33,10.46,4.73,3.91,0.143,0.017,0.082,0.0085,0.0735,143,
primavera,CAM,parche 5 ,34,11.04,5.55,3.71,0.162,0.023,0.0716,0.0074,0.0642,143,
primavera,CAM,parche 5 ,35,10.4,5.32,4.18,0.165,0.03,0.0901,0.0094,0.0807,143,
primavera,CAM,parche 5 ,36,7.11,4.78,4.18,0.139,0.027,0.0752,0.0078,0.0674,143,
primavera,CAM,parche 5 ,37,11.41,5.43,4.51,0.206,0.019,0.1003,0.0104,0.0899,143,
primavera,CAM,parche 5 ,38,10.27,5.01,3.55,0.107,0.023,0.1162,0.0121,0.1041,143,
primavera,CAM,parche 5 ,39,11.49,5.5,4.27,0.208,0.014,0.0424,0.0044,0.038,143,
primavera,CAM,parche 5 ,40,10.89,5.59,4.31,0.191,0.044,0.1089,0.0113,0.0976,143,
primavera,CAM,parche 5 ,41,9,4.41,2.95,0.068,0.031,0.8428,0.0377,0.7551,143,
primavera,CAM,parche 5 ,42,10.72,4.53,4.76,0.167,0.03,0.0776,0.0081,0.0695,143,
primavera,CAM,parche 5 ,43,8.8,4.33,5.3,0.095,0.03,0.0483,0.005,0.0433,143,
primavera,CAM,parche 5 ,44,7.95,4.47,2.83,0.096,0.027,0.0438,0.0046,0.0392,143,
primavera,CAM,parche 5 ,45,9.3,3.78,3.36,0.098,0.015,0.0517,0.0054,0.0463,143,
primavera,CAM,parche 5 ,46,10.53,5.04,3.84,0.152,0.027,0.0806,0.0084,0.0722,143,
primavera,CAM,parche 5 ,47,9.9,4.98,3.49,0.112,0.031,0.0615,0.0064,0.0551,143,
primavera,CAM,parche 5 ,48,9.7,4.32,3.88,0.135,0.033,0.0846,0.0088,0.0758,143,
primavera,CAM,parche 5 ,49,9.22,4.92,3.32,0.105,0.031,0.0544,0.0057,0.0487,143,
primavera,CAM,parche 5 ,50,11.77,5.47,4.17,0.175,0.019,0.0925,0.0096,0.0829,143,
primavera,CAM,parche 5 ,51,8.36,3.99,3.37,0.087,0.009,0.0684,0.0071,0.0613,143,
primavera,CAM,parche 5 ,52,8.48,4.52,2.78,0.11,0.01,0.1019,0.0106,0.0913,143,
primavera,CAM,parche 5 ,53,10.68,4.99,3.78,0.142,0.018,0.0736,0.0077,0.0659,143,
primavera,CAM,parche 5 ,54,10.57,5.27,3.91,0.139,0.013,0.0589,0.0061,0.0528,143,
primavera,CAM,parche 5 ,55,8.37,4.47,3.32,0.083,0.018,0.0491,0.0051,0.044,143,
primavera,CAM,parche 5 ,56,9.42,4.63,2.87,0.089,0.023,0.0466,0.0048,0.0418,143,
primavera,CAM,parche 5 ,57,12.02,5.34,4.5,0.223,0.019,0.1153,0.012,0.1033,143,
primavera,CAM,parche 5 ,58,8.43,4.5,3.19,0.097,0.008,0.0604,0.0063,0.0541,143,
primavera,CAM,parche 5 ,59,12.94,5.62,4.2,0.199,0.011,0.0994,0.0103,0.0891,143,
primavera,CAM,parche 5 ,60,9.4,3.71,3.26,0.105,0.011,0.0666,0.0069,0.0597,143,
primavera,CAM,parche 5 ,61,10.16,4.64,4.02,0.162,0.027,0.0946,0.0098,0.0848,143,
primavera,CAM,parche 5 ,62,10.74,5.68,3.29,0.142,0.03,0.0535,0.0056,0.0479,143,
primavera,CAM,parche 5 ,63,8.06,3.98,2.8,0.068,0.063,0.0727,0.0076,0.0651,143,
primavera,CAM,parche 5 ,64,10.4,3.56,2.71,0.057,0.022,0.0424,0.0044,0.038,143,
primavera,CAM,parche 5 ,65,10.58,4.4,3.61,0.116,0.015,0.0303,0.0032,0.0271,143,
primavera,CAM,parche 5 ,66,8.4,3.08,3.27,0.084,0.021,0.0376,0.0039,0.0337,143,
primavera,CAM,parche 5 ,67,9.44,4.35,3.68,0.115,0.015,0.0692,0.0072,0.062,143,
primavera,CAM,parche 5 ,68,10.58,5.16,3.41,0.153,0.018,0.0623,0.0065,0.0558,143,
primavera,CAM,parche 5 ,69,9.42,4.82,3.56,0.097,0.033,0.0692,0.0072,0.062,143,
primavera,CAM,parche 5 ,70,11.29,5.24,4.09,0.157,0.026,0.0759,0.0079,0.068,143,
primavera,CAM,parche 5 ,71,10.15,5.35,3.81,0.132,0.028,0.0652,0.0068,0.0584,143,
primavera,CAM,parche 5 ,72,9.6,4.3,3.33,0.104,0.019,0.0522,0.0054,0.0468,143,
primavera,CAM,parche 5 ,73,8.52,3.96,3.04,0.044,0,0.0336,0.0035,0.0301,143,
primavera,CAM,parche 5 ,74,7.4,3.23,3.04,0.075,0.032,0.0364,0.0038,0.0326,143,
primavera,CAM,parche 5 ,75,8.2,4.05,3.74,0.074,0.014,0.0346,0.0036,0.031,143,
primavera,CAM,parche 5 ,76,8.43,3.34,3.36,0.114,0.018,0.0564,0.0059,0.0505,143,
primavera,CAM,parche 5 ,77,9.66,4.42,3.22,0.11,0.019,0.0568,0.0059,0.0509,143,
primavera,CAM,parche 5 ,78,8.39,4.06,3.56,0.118,0.023,0.06,0.0062,0.0538,143,
primavera,CAM,parche 5 ,79,9.04,4.47,3.25,0.091,0.098,0.0665,0.0069,0.0596,143,
primavera,CAM,parche 5 ,80,10.91,5.44,3.86,0.157,0.02,0.0782,0.0081,0.0701,143,
primavera,CAM,parche 5 ,81,10.59,5.95,3.85,0.16,0.021,0.0458,0.0048,0.041,143,
primavera,CAM,parche 5 ,82,8.61,4.53,3.08,0.075,0.019,0.0662,0.0069,0.0593,143,
primavera,CAM,parche 5 ,83,8.5,4.54,3.08,0.079,0.017,0.0423,0.0044,0.0379,143,
primavera,CAM,parche 5 ,84,9.04,4.46,3.5,0.116,0.015,0.0667,0.0069,0.0598,143,
primavera,CAM,parche 5 ,85,8.78,4.25,3.15,0.081,0.013,0.0419,0.0044,0.0375,143,
primavera,CAM,parche 5 ,86,8.32,4.05,2.39,0.054,0.012,0.0306,0.0032,0.0274,143,
primavera,CAM,parche 5 ,87,8.45,3.92,2.7,0.06,0.012,0.0383,0.004,0.0343,143,
primavera,CAM,parche 5 ,88,7.93,3.84,3.07,0.065,0.018,0.0392,0.0041,0.0351,143,
primavera,CAM,parche 5 ,89,8.92,4.58,3.75,0.096,0.02,0.0475,0.0049,0.0426,143,
primavera,CAM,parche 5 ,90,10.34,5.51,2.93,0.113,0.013,0.0589,0.0061,0.0528,143,
primavera,CAM,parche 5 ,91,8.37,3.99,2.9,0.072,0.017,0.039,0.0041,0.0349,143,
primavera,CAM,parche 5 ,92,8.9,4.57,3.17,0.101,0.013,0.0517,0.0054,0.0463,143,
primavera,CAM,parche 5 ,93,9.92,4.36,3.24,0.103,0.02,0.0494,0.0051,0.0443,143,
primavera,CAM,parche 5 ,94,8.17,3.77,2.85,0.068,0.016,0.0761,0.0079,0.0682,143,
primavera,CAM,parche 5 ,95,9.53,4.18,3.18,0.093,0.013,0.0451,0.0047,0.0404,143,
